,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
10,11,107,15,0,False,2023-11-04T17:30:00Z,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-90,4912,0,90,11
11,11,111,6,0,True,2023-11-11T15:00:00Z,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-81,4828,0,81,11
12,11,121,4,0,False,2023-11-25T17:30:00Z,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-92,4738,0,92,11
0,12,2,16,5,True,2023-08-12T12:00:00Z,2,1,1,85,0,1,0,1,0,0,0,0,0,0,0,23,25.4,42.5,8.0,7.6,1,0.00,0.22,0.22,1.16,80,0,1204797,0,0,12
1,12,12,8,3,False,2023-08-21T19:00:00Z,0,1,2,69,0,0,1,0,0,0,0,0,0,0,0,4,0.0,7.3,17.0,2.4,1,0.11,0.04,0.15,0.34,80,66471,1416545,122756,56285,12
2,12,21,10,2,True,2023-08-26T14:00:00Z,2,2,3,90,0,0,0,2,0,0,0,0,0,0,0,12,12.2,8.3,75.0,9.6,1,0.54,0.11,0.65,0.53,80,-55951,1386937,71354,127305,12
3,12,31,14,5,True,2023-09-03T15:30:00Z,3,1,4,89,0,1,0,1,0,0,0,0,0,0,0,20,22.2,27.1,27.0,7.6,1,0.14,0.16,0.30,0.96,80,-357493,1034988,15159,372652,12
4,12,43,9,1,False,2023-09-17T15:30:00Z,0,1,5,23,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.8,4.0,0.4,1,0.00,0.01,0.01,0.00,79,-108582,949049,32553,141135,12
5,12,51,18,0,True,2023-09-24T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,78,-317175,630187,4593,321768,12
6,12,62,3,0,False,2023-09-30T14:00:00Z,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,77,-166167,464129,1083,167250,12
7,12,71,13,6,True,2023-10-08T15:30:00Z,1,0,8,45,1,0,0,0,0,0,0,0,0,0,0,25,41.2,11.5,24.0,7.7,0,0.07,0.01,0.08,0.14,77,-75089,393341,1064,76153,12
8,12,84,7,2,False,2023-10-21T16:30:00Z,2,2,9,77,0,0,0,2,0,0,0,0,0,0,0,13,6.8,34.1,11.0,5.2,1,0.04,0.17,0.21,1.34,77,63024,467749,81385,18361,12
9,12,91,17,3,True,2023-10-28T14:00:00Z,5,0,10,65,0,0,1,0,0,0,0,0,0,0,0,17,16.4,44.0,33.0,9.3,1,0.09,0.38,0.47,0.03,77,57349,528784,84930,27581,12
10,12,107,15,2,False,2023-11-04T17:30:00Z,1,0,11,90,0,0,0,1,0,0,0,0,0,0,0,11,19.0,67.0,34.0,12.0,1,0.14,0.22,0.36,1.09,77,-22549,504360,19351,41900,12
11,12,111,6,2,True,2023-11-11T15:00:00Z,3,1,12,88,0,0,0,1,0,0,0,0,0,0,0,10,19.8,44.4,35.0,9.9,1,0.09,0.21,0.30,0.30,78,274189,796703,292745,18556,12
12,12,121,4,2,False,2023-11-25T17:30:00Z,0,1,13,78,0,0,1,0,0,0,0,1,0,0,0,2,0.0,14.8,20.0,3.3,1,0.07,0.06,0.13,1.11,78,-16900,768986,63342,80242,12
0,13,2,16,8,True,2023-08-12T12:00:00Z,2,1,1,72,1,0,1,0,0,0,0,0,0,0,2,26,30.2,5.9,36.0,7.2,1,0.21,0.01,0.22,0.30,55,0,210426,0,0,13
1,13,12,8,5,False,2023-08-21T19:00:00Z,0,1,2,78,0,1,1,0,0,0,0,0,0,0,0,6,0.0,21.8,28.0,4.9,1,0.81,0.02,0.83,0.47,55,142472,488293,168491,26019,13
2,13,21,10,5,True,2023-08-26T14:00:00Z,2,2,3,45,1,0,0,1,0,0,0,0,0,0,0,24,28.6,7.1,33.0,6.9,0,0.43,0.10,0.53,0.25,56,121675,639022,183104,61429,13
3,13,31,14,2,True,2023-09-03T15:30:00Z,3,1,4,75,0,0,0,1,0,0,0,0,0,0,0,8,8.2,33.1,15.0,5.6,1,0.09,0.06,0.15,0.90,56,23622,680610,101244,77622,13
4,13,43,9,2,False,2023-09-17T15:30:00Z,0,1,5,65,0,0,1,0,0,0,0,0,0,0,0,3,0.0,0.9,5.0,0.4,1,0.04,0.01,0.05,0.11,56,-37846,658614,64112,101958,13
5,13,51,18,1,True,2023-09-24T13:00:00Z,2,2,6,90,0,0,0,2,0,0,0,1,0,0,0,0,6.0,0.9,19.0,2.6,1,0.11,0.00,0.11,1.50,56,-88917,572036,13116,102033,13
6,13,62,3,5,False,2023-09-30T14:00:00Z,0,4,7,68,0,1,1,0,0,0,0,0,0,0,0,16,2.6,3.2,15.0,2.1,1,0.12,0.08,0.20,0.34,55,-16870,562069,49298,66168,13
7,13,71,13,2,True,2023-10-08T15:30:00Z,1,0,8,74,0,0,1,0,0,0,0,0,0,0,0,-1,0.0,0.8,21.0,1.6,1,0.16,0.00,0.16,0.55,55,-32592,528141,28153,60745,13
8,13,84,7,0,False,2023-10-21T16:30:00Z,2,2,9,22,0,0,0,0,0,0,0,1,0,0,0,-3,3.0,1.1,11.0,1.5,0,0.06,0.00,0.06,0.06,55,-15108,519082,24497,39605,13
9,13,91,17,17,True,2023-10-28T14:00:00Z,5,0,10,90,3,0,1,0,0,0,0,0,0,0,3,77,100.8,2.8,74.0,17.8,1,0.96,0.02,0.98,0.03,55,-1954,520438,57360,59314,13
10,13,107,15,2,False,2023-11-04T17:30:00Z,1,0,11,78,0,0,0,1,0,0,0,0,0,0,0,1,0.0,13.0,15.0,2.8,1,0.15,0.01,0.16,1.09,56,337074,873042,362687,25613,13
11,13,111,6,1,True,2023-11-11T15:00:00Z,3,1,12,9,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.03,57,181341,1055352,277209,95868,13
12,13,121,4,1,False,2023-11-25T17:30:00Z,0,1,13,24,0,0,0,0,0,0,0,0,0,0,0,3,3.0,4.7,17.0,2.5,0,0.04,0.00,0.04,0.51,57,4459,1065768,118416,113957,13
0,14,2,16,2,True,2023-08-12T12:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,11,12.0,23.4,14.0,4.9,1,0.11,0.09,0.20,1.18,85,0,1941821,0,0,14
1,14,12,8,11,False,2023-08-21T19:00:00Z,0,1,2,89,1,0,1,0,0,0,0,0,0,0,3,32,44.6,19.8,27.0,9.1,1,0.83,0.09,0.92,0.80,85,-87344,2052971,75089,162433,14
2,14,21,10,2,True,2023-08-26T14:00:00Z,2,2,3,83,0,0,0,1,0,0,0,0,0,0,0,10,11.8,12.4,24.0,4.8,1,0.11,0.14,0.25,0.29,85,68376,2222102,166740,98364,14
3,14,31,14,7,True,2023-09-03T15:30:00Z,3,1,4,90,1,0,0,1,0,0,0,0,0,0,0,24,38.2,5.4,40.0,8.4,1,0.34,0.06,0.40,0.96,85,-228233,2020789,38052,266285,14
4,14,43,9,3,False,2023-09-17T15:30:00Z,0,1,5,90,0,0,1,0,0,0,0,0,0,0,0,12,15.8,37.8,40.0,9.4,1,0.31,0.08,0.39,0.30,85,905,2102450,104639,103734,14
5,14,51,18,1,True,2023-09-24T13:00:00Z,2,2,6,90,0,0,0,2,0,0,0,1,0,0,0,1,11.2,29.9,15.0,5.6,1,0.04,0.05,0.09,1.50,85,5787,2125864,88294,82507,14
6,14,62,3,17,False,2023-09-30T14:00:00Z,0,4,7,90,1,2,1,0,0,0,0,0,0,0,3,56,64.8,48.3,27.0,14.0,1,0.79,0.38,1.17,0.69,85,44576,2213647,183019,138443,14
7,14,71,13,3,True,2023-10-08T15:30:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,0,7,12.0,32.4,10.0,5.4,1,0.08,0.16,0.24,0.55,85,88758,2306616,218848,130090,14
8,14,84,7,2,False,2023-10-21T16:30:00Z,2,2,9,77,0,0,0,2,0,0,0,0,0,0,0,8,7.0,29.8,0.0,3.7,1,0.00,0.11,0.11,1.34,85,42087,2374067,126893,84806,14
9,14,91,17,0,True,2023-10-28T14:00:00Z,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,85,-159675,2219658,57342,217017,14
10,14,107,15,0,False,2023-11-04T17:30:00Z,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,84,-289502,1929688,10562,300064,14
11,14,111,6,0,True,2023-11-11T15:00:00Z,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,84,-400725,1525026,5747,406472,14
12,14,121,4,3,False,2023-11-25T17:30:00Z,0,1,13,90,0,0,1,0,0,0,0,0,0,0,0,10,5.4,23.4,12.0,4.1,1,0.09,0.14,0.23,1.11,83,-183793,1351496,6102,189895,14
0,15,2,16,2,True,2023-08-12T12:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,18,23.8,27.6,2.0,5.3,1,0.00,0.06,0.06,1.18,50,0,31892,0,0,15
1,15,12,8,3,False,2023-08-21T19:00:00Z,0,1,2,90,0,0,1,0,0,0,0,0,0,0,0,21,18.6,24.1,13.0,5.6,1,0.07,0.05,0.12,1.06,50,-2840,36762,3462,6302,15
2,15,21,10,1,True,2023-08-26T14:00:00Z,2,2,3,55,0,0,0,1,0,0,0,0,0,0,0,16,11.0,6.5,0.0,1.8,1,0.00,0.08,0.08,0.29,50,-3509,35427,2082,5591,15
3,15,31,14,0,True,2023-09-03T15:30:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-3935,32676,1177,5112,15
4,15,43,9,0,False,2023-09-17T15:30:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-7455,25570,356,7811,15
5,15,51,18,0,True,2023-09-24T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-3774,21998,21,3795,15
6,15,62,3,0,False,2023-09-30T14:00:00Z,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-2365,19651,31,2396,15
7,15,71,13,1,True,2023-10-08T15:30:00Z,1,0,8,15,0,0,0,0,0,0,0,0,0,0,0,3,2.4,1.8,0.0,0.4,0,0.00,0.02,0.02,0.00,48,-550,19294,353,903,15
8,15,84,7,0,False,2023-10-21T16:30:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,216,19761,754,538,15
9,15,91,17,0,True,2023-10-28T14:00:00Z,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-735,19051,195,930,15
10,15,107,15,0,False,2023-11-04T17:30:00Z,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-1077,18001,21,1098,15
11,15,111,6,0,True,2023-11-11T15:00:00Z,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-685,17296,15,700,15
12,15,121,4,0,False,2023-11-25T17:30:00Z,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-600,16716,23,623,15
0,16,2,16,0,True,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,6884,0,0,16
1,16,12,8,0,False,2023-08-21T19:00:00Z,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1190,7794,311,1501,16
2,16,21,10,0,True,2023-08-26T14:00:00Z,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-861,7541,151,1012,16
3,16,31,14,0,True,2023-09-03T15:30:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-647,7192,101,748,16
4,16,43,9,0,False,2023-09-17T15:30:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-913,6572,104,1017,16
5,16,51,18,0,True,2023-09-24T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-791,5792,0,791,16
6,16,62,3,0,False,2023-09-30T14:00:00Z,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-455,5349,0,455,16
7,16,71,13,0,True,2023-10-08T15:30:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-213,5143,0,213,16
8,16,84,7,0,False,2023-10-21T16:30:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-166,4974,0,166,16
9,16,91,17,0,True,2023-10-28T14:00:00Z,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-96,4884,0,96,16
10,16,107,15,0,False,2023-11-04T17:30:00Z,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-82,4803,0,82,16
11,16,111,6,0,True,2023-11-11T15:00:00Z,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-73,4736,0,73,16
12,16,121,4,0,False,2023-11-25T17:30:00Z,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-46,4688,0,46,16
0,17,2,16,2,True,2023-08-12T12:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,1,0,10,12.6,0.0,0.0,1.3,1,0.00,0.00,0.00,1.18,50,0,1510016,0,0,17
1,17,12,8,6,False,2023-08-21T19:00:00Z,0,1,2,90,0,0,1,0,0,0,0,0,0,2,0,25,15.4,0.0,0.0,1.5,1,0.00,0.01,0.01,1.06,50,-46452,1625661,45504,91956,17
2,17,21,10,1,True,2023-08-26T14:00:00Z,2,2,3,90,0,0,0,2,0,0,0,0,0,1,0,10,12.2,0.0,0.0,1.2,1,0.00,0.00,0.00,0.53,50,-23232,1657162,53491,76723,17
3,17,31,14,2,True,2023-09-03T15:30:00Z,3,1,4,90,0,0,0,1,0,0,0,0,0,1,0,10,10.8,0.0,0.0,1.1,1,0.00,0.00,0.00,0.96,50,-97431,1577658,26035,123466,17
4,17,43,9,0,False,2023-09-17T15:30:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-18218,1601633,54121,72339,17
5,17,51,18,0,True,2023-09-24T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-186065,1419521,12952,199017,17
6,17,62,3,0,False,2023-09-30T14:00:00Z,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-196865,1224482,7214,204079,17
7,17,71,13,0,True,2023-10-08T15:30:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-156638,1071936,3542,160180,17
8,17,84,7,0,False,2023-10-21T16:30:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-103107,979927,3625,106732,17
9,17,91,17,0,True,2023-10-28T14:00:00Z,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-82149,900682,3711,85860,17
10,17,107,15,0,False,2023-11-04T17:30:00Z,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-71078,831615,1663,72741,17
11,17,111,6,0,True,2023-11-11T15:00:00Z,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-39293,793804,1732,41025,17
12,17,121,4,6,False,2023-11-25T17:30:00Z,0,1,13,90,0,0,1,0,0,0,0,0,0,1,0,22,4.8,0.0,0.0,0.5,1,0.00,0.00,0.00,1.11,47,-10715,789227,23633,34348,17
0,18,2,16,0,True,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,14124,0,0,18
1,18,12,8,0,False,2023-08-21T19:00:00Z,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-693,17320,894,1587,18
2,18,21,10,0,True,2023-08-26T14:00:00Z,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2393,15104,96,2489,18
3,18,31,14,0,True,2023-09-03T15:30:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1558,13613,0,1558,18
4,18,43,9,0,False,2023-09-17T15:30:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1049,12616,0,1049,18
5,18,51,18,0,True,2023-09-24T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-654,11983,0,654,18
6,18,62,3,0,False,2023-09-30T14:00:00Z,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-636,11322,0,636,18
7,18,71,13,0,True,2023-10-08T15:30:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-470,10864,0,470,18
8,18,84,7,0,False,2023-10-21T16:30:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-375,10504,0,375,18
9,18,91,17,0,True,2023-10-28T14:00:00Z,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-333,10175,0,333,18
10,18,107,15,0,False,2023-11-04T17:30:00Z,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-261,9929,0,261,18
11,18,111,6,0,True,2023-11-11T15:00:00Z,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-199,9720,0,199,18
12,18,121,4,0,False,2023-11-25T17:30:00Z,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-235,9481,0,235,18
0,19,2,16,10,True,2023-08-12T12:00:00Z,2,1,1,90,1,0,0,1,0,0,0,0,0,0,3,37,53.8,46.2,39.0,13.9,1,0.19,0.17,0.36,1.18,85,0,4878155,0,0,19
1,19,12,8,3,False,2023-08-21T19:00:00Z,0,1,2,88,0,0,1,0,0,0,0,0,0,0,0,15,10.6,30.3,30.0,7.1,1,0.16,0.11,0.27,0.80,86,446931,5980568,473575,26644,19
2,19,21,10,8,True,2023-08-26T14:00:00Z,2,2,3,90,1,0,0,2,0,0,0,0,0,0,1,26,51.0,63.2,65.0,17.9,1,1.36,1.08,2.44,0.53,86,123264,6259148,208193,84929,19
3,19,31,14,4,True,2023-09-03T15:30:00Z,3,1,4,90,0,1,0,1,0,0,0,1,0,0,0,22,35.0,68.2,32.0,13.5,1,0.45,0.24,0.69,0.96,87,7970,6352382,144180,136210,19
4,19,43,9,6,False,2023-09-17T15:30:00Z,0,1,5,90,0,1,1,0,0,0,0,0,0,0,0,20,24.0,26.2,4.0,5.4,1,0.00,0.14,0.14,0.30,87,-71021,6390390,111675,182696,19
5,19,51,18,13,True,2023-09-24T13:00:00Z,2,2,6,90,1,1,0,2,0,0,0,0,0,0,3,46,55.0,56.3,42.0,15.3,1,0.86,0.27,1.13,1.41,87,22447,6446869,126776,104329,19
6,19,62,3,9,False,2023-09-30T14:00:00Z,0,4,7,75,1,0,1,0,0,0,0,0,0,0,1,29,39.8,4.1,78.0,12.2,1,0.96,0.45,1.41,0.69,87,-596518,5808416,160937,757455,19
7,19,71,13,0,True,2023-10-08T15:30:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,86,-735022,5100324,127997,863019,19
8,19,84,7,5,False,2023-10-21T16:30:00Z,2,2,9,90,0,1,0,2,0,0,0,0,0,0,0,20,33.0,43.3,6.0,8.2,1,0.00,0.16,0.16,1.36,85,-470223,4680006,59119,529342,19
9,19,91,17,6,True,2023-10-28T14:00:00Z,5,0,10,72,0,1,1,0,0,0,0,0,0,0,0,16,2.8,14.9,18.0,3.6,1,0.00,0.06,0.06,0.03,86,440171,5178459,540989,100818,19
10,19,107,15,2,False,2023-11-04T17:30:00Z,1,0,11,90,0,0,0,1,0,0,0,0,0,0,0,13,12.2,27.5,8.0,4.8,1,0.02,0.25,0.27,1.09,86,-35976,5127799,123254,159230,19
11,19,111,6,5,True,2023-11-11T15:00:00Z,3,1,12,80,0,1,0,1,0,0,0,0,0,0,0,20,21.0,43.8,29.0,9.4,1,0.15,0.40,0.55,0.27,86,-45266,5090849,222994,268260,19
12,19,121,4,8,False,2023-11-25T17:30:00Z,0,1,13,90,0,1,1,0,0,0,0,0,0,0,2,29,30.6,67.6,6.0,10.4,1,0.00,0.46,0.46,1.11,87,291729,5442573,365604,73875,19
0,20,2,16,5,True,2023-08-12T12:00:00Z,2,1,1,90,0,1,0,1,0,0,0,0,0,0,0,22,33.6,13.6,2.0,4.9,1,0.00,0.03,0.03,1.18,50,0,1463572,0,0,20
1,20,12,8,8,False,2023-08-21T19:00:00Z,0,1,2,90,0,0,1,0,0,0,0,0,0,0,2,29,27.6,1.2,0.0,2.9,1,0.00,0.01,0.01,1.06,51,279299,2061837,320796,41497,20
2,20,21,10,1,True,2023-08-26T14:00:00Z,2,2,3,90,0,0,0,2,0,0,0,0,0,0,0,14,17.6,14.5,7.0,3.9,1,0.04,0.03,0.07,0.53,52,460200,2652845,511623,51423,20
3,20,31,14,2,True,2023-09-03T15:30:00Z,3,1,4,90,0,0,0,1,0,0,0,0,0,0,0,17,20.2,2.3,0.0,2.3,1,0.00,0.01,0.01,0.96,52,15799,2705729,170346,154547,20
4,20,43,9,6,False,2023-09-17T15:30:00Z,0,1,5,90,0,0,1,0,0,0,0,0,0,0,0,27,25.6,1.2,0.0,2.7,1,0.00,0.01,0.01,0.30,52,63946,2854851,162369,98423,20
5,20,51,18,1,True,2023-09-24T13:00:00Z,2,2,6,90,0,0,0,2,0,0,0,0,0,0,0,11,21.2,1.3,0.0,2.3,1,0.00,0.01,0.01,1.50,52,1035,2874684,92811,91776,20
6,20,62,3,6,False,2023-09-30T14:00:00Z,0,4,7,90,0,0,1,0,0,0,0,0,0,0,0,25,7.4,0.4,0.0,0.8,1,0.00,0.00,0.00,0.69,52,-179708,2682207,62539,242247,20
7,20,71,13,7,True,2023-10-08T15:30:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,1,26,14.0,1.3,0.0,1.5,1,0.00,0.01,0.01,0.55,52,-99840,2604523,75874,175714,20
8,20,84,7,1,False,2023-10-21T16:30:00Z,2,2,9,90,0,0,0,2,0,0,0,0,0,0,0,14,10.2,2.1,0.0,1.2,1,0.00,0.01,0.01,1.36,52,-134453,2492944,47496,181949,20
9,20,91,17,7,True,2023-10-28T14:00:00Z,5,0,10,90,0,0,1,0,0,0,0,0,0,0,1,27,12.4,8.3,0.0,2.1,1,0.00,0.30,0.30,0.03,52,36611,2554328,116206,79595,20
10,20,107,15,2,False,2023-11-04T17:30:00Z,1,0,11,90,0,0,0,1,0,0,0,0,0,0,0,11,12.4,2.1,2.0,1.7,1,0.02,0.01,0.03,1.09,52,42403,2603103,94261,51858,20
11,20,111,6,9,True,2023-11-11T15:00:00Z,3,1,12,90,1,0,0,1,0,0,0,0,0,0,1,27,47.6,5.5,33.0,8.6,1,0.64,0.03,0.67,0.30,53,292317,2929972,319162,26845,20
12,20,121,4,6,False,2023-11-25T17:30:00Z,0,1,13,90,0,0,1,0,0,0,0,0,0,0,0,22,7.6,2.3,1.0,1.1,1,0.01,0.03,0.04,1.11,54,494798,3467448,518161,23363,20
0,22,2,16,0,True,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,14977,0,0,22
1,22,12,8,0,False,2023-08-21T19:00:00Z,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-3123,15089,436,3559,22
2,22,21,10,0,True,2023-08-26T14:00:00Z,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-2033,13797,387,2420,22
3,22,31,14,0,True,2023-09-03T15:30:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-1696,12511,261,1957,22
4,22,43,9,0,False,2023-09-17T15:30:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-1039,11960,344,1383,22
5,22,51,18,1,True,2023-09-24T13:00:00Z,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,5,2.2,1.2,2.0,0.5,0,0.00,0.01,0.01,0.08,53,-475,11705,257,732,22
